,ssim
1161,0.45664812747928035
1162,0.8756986278564849
1163,0.515556936608193
1164,0.6288179977793642
1165,0.5075354112852626
1166,0.7256666148088744
1167,0.6120459029523196
1168,0.8378930462206752
1169,0.8939308272353327
1170,0.6632385735666313
1171,0.6995432896732644
1172,0.6967118653559149
1173,0.6271191178905319
1174,0.6802776251134531
1175,0.7543788660296524
1176,0.7089930963624788
1177,0.4136742102369637
1178,0.6125847513542909
1179,0.5327296015811332
1180,0.5542044111403964
1181,0.5647034362120147
1182,0.883186910828906
1183,0.7637708038056511
1184,0.5206482347189587
1185,0.47874879549846433
1186,0.8496719280390624
1187,0.8359027675831122
1188,0.6204151289440419
1189,0.8312679399356627
1190,0.6383938238211169
1191,0.8091391793867443
1192,0.7177523531341866
1193,0.8374005542824962
1194,0.6484337841454161
1195,0.8648040629315356
1196,0.7900376537168631
1197,0.8267418619126756
1198,0.7791387463829748
1199,0.3829554992952855
1200,0.5595654590998486
1201,0.5255951013155589
1202,0.8304551228190459
1203,0.8814277458831379
1204,0.3908169145274823
1205,0.5369606210668064
1206,0.37554170879165155
1207,0.6100898527322184
1208,0.8495814479676157
1209,0.5145677653160653
1210,0.6947357458059127
1211,0.7849350245905833
1212,0.4078951897277625
1213,0.46619571023793244
1214,0.6994845761045788
1215,0.6845288255454332
1216,0.6047824784757915
1217,0.8852918173136644
1218,0.545645931857433
1219,0.466802984456381
1220,0.594046957500523
1221,0.7436357941328876
1222,0.5672098935607257
1223,0.6773840195643327
1224,0.6720328926331215
1225,0.71464983188469
1226,0.6890841453120456
1227,0.6431718660946124
1228,0.5965448716870138
1229,0.5545002148060154
1230,0.8229924353371456
1231,0.6710607067025082
1232,0.4108413132946569
1233,0.36522904650228954
1234,0.7002849203855449
1235,0.6480265595279736
1236,0.6850100894989265
1237,0.4826765435279383
1238,0.6096641562872049
1239,0.5937049268852715
1240,0.6545837890574175
1241,0.6578556733588182
1242,0.4344315687676464
1243,0.5866604605452488
1244,0.6699508908504331
1245,0.5546362297278051
1246,0.39292145195412403
1247,0.3347707498445655
1248,0.3833655632241906
1249,0.3389338884984025
1250,0.6902625057411775
1251,0.4342626061669616
1252,0.47721025964738456
1253,0.5577159770939434
1254,0.5998831191880445
1255,0.56129275228029
1256,0.6140744301217294
1257,0.6808340999353056
1258,0.5902009898570575
