epoch,lr,train time
0,0.0010000000474974513,0:04:25.781587
1,0.0010000000474974513,0:03:51.494725
2,0.0010000000474974513,0:03:49.641266
3,0.0010000000474974513,0:04:00.923342
4,0.0010000000474974513,0:03:53.329680
5,0.0010000000474974513,0:04:01.759352
6,0.0010000000474974513,0:03:59.337487
7,0.0010000000474974513,0:04:01.215143
8,0.0010000000474974513,0:03:59.645447
9,0.0010000000474974513,0:03:59.016826
10,0.0010000000474974513,0:04:01.347097
11,0.0010000000474974513,0:03:59.270080
12,0.0010000000474974513,0:03:58.428902
13,0.0010000000474974513,0:04:01.175680
14,0.0010000000474974513,0:04:00.950878
15,0.0010000000474974513,0:04:00.579301
16,0.0010000000474974513,0:04:01.172030
17,0.0010000000474974513,0:03:59.233221
18,0.0010000000474974513,0:03:59.435538
19,0.0010000000474974513,0:04:00.351830
20,0.0010000000474974513,0:03:58.422481
21,0.0010000000474974513,0:04:00.863172
22,0.0010000000474974513,0:04:00.241924
23,0.0010000000474974513,0:03:59.092876
24,0.0010000000474974513,0:03:57.355493
25,0.0010000000474974513,0:04:00.936472
26,0.0010000000474974513,0:03:59.912274
27,0.0010000000474974513,0:04:00.546567
28,0.0010000000474974513,0:03:59.829762
29,0.0010000000474974513,0:04:00.683089
30,0.0010000000474974513,0:03:59.890972
31,0.0010000000474974513,0:04:01.868513
32,0.0010000000474974513,0:03:58.853574
33,0.0010000000474974513,0:03:59.397286
34,0.0010000000474974513,0:04:00.206078
35,0.0010000000474974513,0:03:59.926522
36,0.0010000000474974513,0:03:59.975990
37,0.0010000000474974513,0:04:00.038228
38,0.0010000000474974513,0:04:00.014219
39,0.0010000000474974513,0:04:00.679893
40,0.0010000000474974513,0:03:59.583787
41,0.0010000000474974513,0:03:59.371230
42,0.0010000000474974513,0:03:59.938388
43,0.0010000000474974513,0:04:00.549463
44,0.0010000000474974513,0:03:57.948433
45,0.0010000000474974513,0:03:59.591474
46,0.0010000000474974513,0:04:00.257012
47,0.0010000000474974513,0:04:00.639404
48,0.0010000000474974513,0:03:57.742902
49,0.0010000000474974513,0:03:59.866321
50,0.0010000000474974513,0:04:00.268117
51,0.0010000000474974513,0:04:00.343711
36,0.0010000000474974513,0:04:23.534062
37,0.0010000000474974513,0:04:01.683279
38,0.0010000000474974513,0:04:01.681190
39,0.0010000000474974513,0:04:01.415255
40,0.0010000000474974513,0:04:00.949514
41,0.0010000000474974513,0:04:00.817435
42,0.0010000000474974513,0:04:00.468395
43,0.0010000000474974513,0:03:59.672085
44,0.0010000000474974513,0:04:00.440643
45,0.0010000000474974513,0:04:01.515518
46,0.0010000000474974513,0:04:03.027996
47,0.0010000000474974513,0:03:59.047946
48,0.0010000000474974513,0:04:00.879808
49,0.0010000000474974513,0:04:03.222487
50,0.0010000000474974513,0:04:01.838881
51,0.0010000000474974513,0:03:56.658630
52,0.0010000000474974513,0:04:02.079248
53,0.0010000000474974513,0:04:01.650392
54,0.0010000000474974513,0:04:01.563448
55,0.0010000000474974513,0:03:59.665863
56,0.0010000000474974513,0:04:02.191769
57,0.0010000000474974513,0:03:59.855389
58,0.0010000000474974513,0:03:59.532196
59,0.0010000000474974513,0:04:00.958165
60,0.0010000000474974513,0:04:01.045654
61,0.0010000000474974513,0:04:02.075080
62,0.0010000000474974513,0:04:01.929993
63,0.0010000000474974513,0:03:58.779113
64,0.0010000000474974513,0:04:00.326216
65,0.0010000000474974513,0:04:02.008256
