epoch,lr,train time
0,0.0010000000474974513,0:02:41.581507
1,0.0010000000474974513,0:02:29.688895
2,0.0010000000474974513,0:02:25.286558
3,0.0010000000474974513,0:02:51.638727
4,0.0010000000474974513,0:02:21.962941
5,0.0010000000474974513,0:02:28.975595
6,0.0010000000474974513,0:02:27.022681
7,0.0010000000474974513,0:02:29.275852
8,0.0010000000474974513,0:02:44.342991
9,0.0010000000474974513,0:02:23.257280
10,0.0010000000474974513,0:02:23.782496
11,0.0010000000474974513,0:02:30.062928
12,0.0010000000474974513,0:02:28.373549
13,0.0010000000474974513,0:02:34.267528
14,0.0010000000474974513,0:02:27.637352
15,0.0010000000474974513,0:02:24.276296
16,0.0010000000474974513,0:02:29.240800
17,0.0010000000474974513,0:02:30.366152
18,0.0010000000474974513,0:02:36.096639
19,0.0010000000474974513,0:02:30.756695
20,0.0010000000474974513,0:02:31.006100
21,0.0010000000474974513,0:02:26.646770
22,0.0010000000474974513,0:02:29.907337
23,0.0010000000474974513,0:02:36.684963
24,0.0010000000474974513,0:02:21.979667
25,0.0010000000474974513,0:02:33.014219
26,0.0010000000474974513,0:02:25.233013
27,0.0010000000474974513,0:02:26.523125
28,0.0010000000474974513,0:02:30.557494
29,0.0010000000474974513,0:02:29.655565
30,0.0010000000474974513,0:02:29.819590
31,0.0010000000474974513,0:02:32.144693
32,0.0010000000474974513,0:02:33.829308
33,0.0010000000474974513,0:02:33.100536
34,0.0010000000474974513,0:02:29.656195
35,0.0010000000474974513,0:02:30.571134
36,0.0010000000474974513,0:02:27.845200
37,0.0010000000474974513,0:02:24.864827
38,0.0010000000474974513,0:02:22.197383
39,0.0010000000474974513,0:02:33.401660
40,0.0010000000474974513,0:02:27.913593
41,0.0010000000474974513,0:02:28.128313
42,0.0010000000474974513,0:02:25.921021
43,0.0010000000474974513,0:02:36.254009
44,0.0010000000474974513,0:02:28.591274
45,0.0010000000474974513,0:02:33.922156
