epoch,loss,mse,psnr_metric,ssim_metric,val_loss,val_mse,val_psnr_metric,val_ssim_metric
42,0.0027148155462576673,0.0027148162,26.647427,0.88140947,0.0029337373562157154,0.002807036740705371,26.589628219604492,0.8750622868537903
43,0.0026737906122228728,0.002673791,26.736078,0.88320386,0.0027793990448117256,0.0026446154806762934,26.852399826049805,0.8804166316986084
44,0.0026419639591795377,0.0026419633,26.79216,0.88494,0.002336746547371149,0.00265264930203557,26.864259719848633,0.8818610310554504
45,0.0026132435085392505,0.0026132439,26.83515,0.88630575,0.003144090762361884,0.0030602815095335245,26.043725967407227,0.8737670183181763
46,0.002604314068964911,0.0026043144,26.857895,0.8863443,0.0030031162314116955,0.0026071257889270782,26.936687469482422,0.8849285244941711
47,0.0025673057216237176,0.0025673048,26.929714,0.8878782,0.002439104486256838,0.0025589903816580772,27.074636459350586,0.8865470886230469
48,0.002533777301718112,0.0025337772,26.978535,0.89032054,0.002536717103794217,0.002530079334974289,27.145963668823242,0.8893704414367676
49,0.0025480087288602626,0.0025480099,26.945425,0.89067614,0.0027196116279810667,0.002634029369801283,26.824909210205078,0.885645866394043
50,0.002588806961627923,0.0025888067,26.922417,0.8876533,0.0025241514667868614,0.0024428125470876694,27.229738235473633,0.8924931883811951
51,0.002475975068145484,0.0024759753,27.093102,0.89315206,0.002411224879324436,0.0024579036980867386,27.24565315246582,0.8908172249794006
52,0.0024429827034561278,0.002442983,27.156818,0.89411455,0.0024346846621483564,0.0024746472481638193,27.122032165527344,0.8942248225212097
53,0.002442448340655076,0.0024424482,27.150822,0.8945476,0.002322916407138109,0.0024661484640091658,27.06688117980957,0.8899033069610596
54,0.002414579570231924,0.0024145795,27.220987,0.8959162,0.00253142393194139,0.0024500894360244274,27.25613021850586,0.8940996527671814
55,0.002371450823529641,0.0023714507,27.300598,0.89778894,0.0024595491122454405,0.0024248750414699316,27.306936264038086,0.8964601755142212
56,0.0023832233372267407,0.0023832235,27.271006,0.8977206,0.0023517317604273558,0.00250036153011024,26.9957332611084,0.8907231688499451
57,0.0023679565199000658,0.0023679559,27.29854,0.8985263,0.0022242912091314793,0.002325741108506918,27.4515380859375,0.8982623815536499
58,0.0023224832202343023,0.0023224838,27.394093,0.9002318,0.002230193931609392,0.002392607508227229,27.293508529663086,0.8965316414833069
59,0.002324296874301684,0.0023242957,27.384224,0.900442,0.0022695092484354973,0.00231222715228796,27.515548706054688,0.8981721997261047
60,0.002298803984644419,0.002298803,27.447765,0.90161586,0.002252829261124134,0.002295775804668665,27.561113357543945,0.9003213047981262
61,0.002278843821566728,0.002278844,27.476902,0.9029224,0.0023635367397218943,0.0022600810043513775,27.615022659301758,0.9022991061210632
62,0.0022671913913723503,0.0022671914,27.504772,0.90346235,0.0022843345068395138,0.002255361760035157,27.659765243530273,0.9017269611358643
63,0.0022567358007434895,0.0022567357,27.536383,0.904342,0.002368536777794361,0.002236824482679367,27.672571182250977,0.9021148085594177
64,0.002256631405303641,0.0022566312,27.522644,0.90464133,0.002077284501865506,0.002233733655884862,27.676002502441406,0.9034401178359985
65,0.0022320886645553948,0.0022320882,27.577915,0.90523237,0.0024806163273751736,0.0022661469411104918,27.685245513916016,0.905400276184082
66,0.0021932152284414703,0.002193215,27.67082,0.9069029,0.002166143851354718,0.0022495212033391,27.584989547729492,0.9047926068305969
67,0.0021836079990948144,0.002183609,27.689606,0.90700454,0.0021559451706707478,0.0022609850857406855,27.58234214782715,0.9022418856620789
68,0.0021964712705428028,0.0021964703,27.645796,0.9076363,0.0019589404109865427,0.002151664812117815,27.831058502197266,0.9083597660064697
69,0.0021778515870638964,0.0021778513,27.690384,0.90851164,0.0020928592421114445,0.0021682949736714363,27.829448699951172,0.9079189896583557
70,0.0021474434860173685,0.0021474445,27.776329,0.9093495,0.002255123807117343,0.002198318485170603,27.693695068359375,0.9059640169143677
70,0.0020466270216275007,0.0020466263,27.998562,0.91286725,0.0019520876230672002,0.0019452834967523813,28.289453506469727,0.9141566157341003
71,0.0020451840147253054,0.0020451844,27.975767,0.91338044,0.0019461011979728937,0.0019348562927916646,28.289155960083008,0.9140506386756897
72,0.0020354397607009575,0.00203544,27.99993,0.91377294,0.0019582808017730713,0.0019227431621402502,28.315309524536133,0.914311945438385
73,0.002016629473490746,0.0020166298,28.059814,0.9144243,0.0019289982737973332,0.0019135652109980583,28.35993003845215,0.91654372215271
74,0.0020372660716398146,0.0020372665,27.984575,0.9138572,0.0020268880762159824,0.0019465857185423374,28.2871150970459,0.9140342473983765
75,0.0020149628678995694,0.0020149623,28.05421,0.91434485,0.0018368489108979702,0.0019291408825665712,28.32633399963379,0.915109395980835
76,0.0020227740004764134,0.0020227744,28.020466,0.9144228,0.001835039583966136,0.0019083842635154724,28.355253219604492,0.9153108596801758
77,0.002005850223007278,0.0020058511,28.05035,0.9149893,0.0018315789056941867,0.0019336924888193607,28.315452575683594,0.9150272607803345
78,0.002004723443500346,0.002004724,28.063337,0.9152493,0.002104702405631542,0.0019113715970888734,28.370943069458008,0.915538489818573
79,0.002004280540310198,0.002004281,28.067234,0.91501683,0.0019270278280600905,0.0019052104325965047,28.369125366210938,0.9154603481292725
70,0.00222637945289706,0.0022263792,27.618172,0.9057875,0.0020208393689244986,0.002239518566057086,27.69428825378418,0.9008185863494873
71,0.0021241541214963807,0.002124154,27.82988,0.9106645,0.002135628368705511,0.002100051613524556,27.942474365234375,0.908603310585022
72,0.0021247466590106137,0.0021247463,27.824873,0.9101728,0.002136367140337825,0.0020763676147907972,27.968738555908203,0.9110927581787109
73,0.0021185335370422042,0.0021185332,27.831633,0.91061866,0.002079138532280922,0.0021364770364016294,27.893606185913086,0.9088447690010071
74,0.002098090757774013,0.002098091,27.88367,0.9118764,0.0019111293368041515,0.002114328555762768,27.952173233032227,0.9095896482467651
75,0.0021061808785713576,0.0021061797,27.862978,0.91188157,0.0022716810926795006,0.002104531042277813,27.97555160522461,0.9099687933921814
76,0.0020743320116175796,0.0020743324,27.92352,0.9128615,0.002176652429625392,0.0021480820141732693,27.904043197631836,0.9079474806785583
77,0.002077112191264465,0.0020771124,27.924404,0.913125,0.002181726973503828,0.0021348006557673216,27.902456283569336,0.9111615419387817
78,0.0020600408381554036,0.002060041,27.968771,0.9136191,0.0018847231986001134,0.002049239818006754,28.10455894470215,0.9112141132354736
79,0.002031942147471643,0.0020319421,28.039026,0.9145013,0.0020487706642597914,0.0021114118862897158,27.92612075805664,0.9102440476417542
80,0.002061872123103624,0.002061872,27.952473,0.91436857,0.0019377657445147634,0.002123740268871188,27.83099937438965,0.9123762845993042
81,0.0020546524105637494,0.0020546522,27.96122,0.91461885,0.0022344866301864386,0.0020721531473100185,28.070079803466797,0.91352778673172
82,0.0020170949035947967,0.002017095,28.079805,0.9158415,0.0019683607388287783,0.0020146374590694904,28.16510581970215,0.9124986529350281
83,0.002002950459564948,0.0020029505,28.105534,0.91625786,0.0021095406264066696,0.0020466563291847706,27.97504234313965,0.91310715675354
84,0.0019928724548937578,0.0019928727,28.138702,0.91682535,0.0019988296553492546,0.0019997430499643087,28.153797149658203,0.914230465888977
85,0.0019961543126418343,0.0019961537,28.120317,0.9169111,0.0018726381240412593,0.00202553509734571,28.15039825439453,0.9153897762298584
86,0.001976274240010787,0.0019762742,28.163378,0.91736513,0.0020095102954655886,0.0019404980121180415,28.34237289428711,0.9166968464851379
87,0.0019776348962518824,0.001977635,28.163603,0.91787046,0.0019982161466032267,0.001966710900887847,28.283771514892578,0.9154345989227295
88,0.0019712829583473854,0.001971283,28.17972,0.9181558,0.0020042741671204567,0.0019816365092992783,28.206674575805664,0.9168505668640137
89,0.0019418749912149924,0.0019418747,28.24439,0.91906565,0.002039271639660001,0.001985138049349189,28.23749351501465,0.9147290587425232
